distance_m,velocity_kmh,lateral_acc
106.01969000001554,183.59279999999998,-0.0034335000000000004
106.87760999999591,183.676788,-0.0023544
107.73377000002074,183.761712,-0.0013733999999999999
108.58294000002206,183.8502,-0.0002943
109.43210999999428,183.93868799999998,0.000981
110.27960999999777,183.9708,0.0023544
111.1266900000046,183.9888,0.0037278000000000003
111.97727000000305,184.029588,0.005297400000000001
112.83311000000685,184.104612,0.0067689000000000004
113.68894000002183,184.17960000000002,0.0083385
114.54018999999971,184.30711200000002,0.0072594
115.3914400000067,184.43458800000002,0.0061803000000000006
116.24444000000949,184.5036,0.0051012
117.09861000001547,184.533588,0.0015696000000000002
117.9531100000022,184.53481200000002,-0.001962
118.80894000001717,184.4208,-0.0054935999999999995
119.66477000000305,184.306788,-0.0094176
120.52261000001454,184.35841200000002,-0.013243500000000002
