distance_m,velocity_kmh,lateral_acc
0.0,183.44176864392233,4.073425458703484
0.9999578356342769,183.50734365371275,3.5713127033398573
1.9999156712685537,183.57275429062767,2.973274235055765
2.999873506902831,183.63800112595627,2.3700691826481872
3.9998313425371075,183.7030847281252,1.7616947221667127
4.999789178171384,183.76800566271822,1.1481496709343924
5.999747013805662,183.8327644924957,0.5294348074771965
6.999704849439938,183.89736177741372,0.03794523491906193
7.999662685074215,183.9617980746435,-0.3260470963873927
8.999620520708492,184.02607393859014,-0.5641376373728827
9.999578356342768,184.09018992091143,-0.7167594915469161
10.999536191977045,184.1541465705365,-0.7837359849463421
11.999494027611323,184.21794443368447,-0.7648886879183391
12.9994518632456,184.28158405388248,-0.6970608403209133
13.999409698879877,184.34506597198398,-0.6718118105688266
14.999367534514153,184.40839072618678,-0.6892307212671501
15.99932537014843,184.47155885205075,-0.7494060541985225
16.999283205782707,184.53457088251565,-0.8135389029284997
17.999241041416983,184.5974273479186,-0.8700512894164817
18.99919887705126,184.66012877601145,-0.9189273277109831
19.999156712685537,184.72267569197805,-0.9582746415926185
20.999114548319813,184.78506861845133,-0.9470715407690546
21.99907238395409,184.8473080755303,-0.88521563894608
22.999030219588366,184.90939458079674,-0.7726048837522926
23.998988055222647,184.97132864933195,-0.6230375966357365
24.998945890856923,185.03311079373333,-0.45099512048133134
25.9989037264912,185.09474152413048,-0.2564334955495016
26.998861562125477,185.15622134820188,-0.03930899394496423
27.998819397759753,185.21755077119056,0.16124671032084337
28.99877723339403,185.27873029592038,0.33352773980225586
29.998735069028307,185.33976042281174,0.4774768287224511
30.998692904662583,185.40064164989724,0.5867054649759353
31.99865074029686,185.46137447283738,0.6308835195516017
32.99860857593114,185.5219593849359,0.6098828176070903
33.99856641156541,185.58239687715516,0.5235756048590557
34.99852424719969,185.64268743813133,0.38583565976072887
35.998482082833966,185.70283155418932,0.21122369910216715
36.99843991846824,185.7628297093579,-0.00033094751471982893
37.99839775410252,185.82268238538444,-0.24889851151100018
38.998355589736796,185.88239006174953,-0.470540080708057
39.99831342537107,185.9419532156817,-0.6515167898285349
40.99827126100535,186.00137232217176,-0.791749319547218
41.998229096639626,186.06064785398718,-0.8847820248439511
42.9981869322739,186.11978028168625,-0.9000478846265388
43.99814476790818,186.17877007363225,-0.837398458052041
44.998102603542456,186.23761769600742,-0.6966857764342994
45.99806043917673,186.2963236128268,-0.5143714880507725
46.99801827481101,186.35488828595197,-0.33234597391275994
47.99797611044529,186.4133121751048,-0.15061082500962605
48.99793394607957,186.4715957378809,0.030832234889308714
49.99789178171385,186.529739429763,0.1475260020027439
50.99784961734812,186.58774370413448,0.18556777608999991
51.9978074529824,186.64560901229225,0.14481051873932374
52.99776528861668,186.70333580346022,0.029383897784823244
53.99772312425095,186.76092452480196,-0.10773025473135293
54.99768095988523,186.8183756214339,-0.26657123005565886
55.99763879551951,186.87568953643785,-0.4471782846352961
56.99759663115378,186.93286671087392,-0.6127308619654135
57.99755446678806,186.98990758379298,-0.7209457497825923
58.99751230242234,187.04681259224913,-0.771717281641597
59.99747013805661,187.1035821713122,-0.7649401996950653
60.99742797369089,187.16021675407998,-0.7093160478867455
61.997385809325166,187.21671677169033,-0.6092144363201246
62.99734364495944,187.27308265333346,-0.4645552837152653
63.99730148059372,187.32931482626375,-0.2795636240293731
64.997259316228,187.38541371581184,-0.10764337576940991
65.99721715186227,187.44137974539626,0.051180892835118307
66.99717498749655,187.49721333653528,0.1968847616634868
67.99713282313083,187.55291490885853,0.3200640709054859
68.9970906587651,187.6084848801184,0.38681408096525927
69.99704849439938,187.6639236662017,0.3970341226860785
70.99700633003366,187.71923168114083,0.3506238218000674
71.99696416566793,187.77440933712523,0.25634742554730255
72.99692200130221,187.8294570445124,0.1186081861090427
73.99687983693649,187.8843752118391,-0.0626697501223866
74.99683767257076,187.93916424583236,-0.28756179467677667
75.99679550820504,187.99382455142026,-0.5024131110284868
76.99675334383932,188.048356531743,-0.6902034972326875
77.99671117947359,188.10276058816348,-0.8508847828513193
78.99666901510787,188.15703712027806,-0.9749686926045353
79.99662685074215,188.21118652592713,-1.0283094409112654
80.99658468637642,188.26520920120564,-1.0107846517170869
81.9965425220107,188.3191055404735,-0.9222722916384709
82.99650035764498,188.37287593636592,-0.7705954653745044
83.99645819327925,188.42652077980375,-0.5760347986047863
84.99641602891353,188.4800404600036,-0.33851786524361316
85.9963738645478,188.53343536448807,-0.057972665767399144
86.99633170018208,188.5867058790956,0.21160313227764657
87.99628953581636,188.63985238799066,0.4530809089378596
88.99624737145064,188.69287527367342,0.6664118579752975
89.99620520708491,188.74577491698972,0.8515474394121876
90.99616304271919,188.7985516971408,0.9647354797646788
91.99612087835347,188.85120599169286,0.9935829389817047
92.99607871398774,188.90373817658678,0.937948516435168
93.99603654962202,188.95614862614755,0.8056854167800739
94.9959943852563,189.00843771309377,0.617180978306477
95.99595222089059,189.06060580854697,0.37234268423629063
96.99591005652486,189.11265328204104,0.07107862009570864
97.99586789215914,189.1645805015314,-0.25314541670997676
98.99582572779342,189.2163878334041,-0.49992084603564174
99.9957835634277,189.268056622103,-0.6691196523264312
100.99574139906197,189.31958404277572,-0.7606138717230491
101.99569923469625,189.37097059377598,-0.7303061753931502
102.99565707033052,189.42221677105144,-0.5656511091788391
103.9956149059648,189.47332306815935,-0.26643038231663424
104.99557274159908,189.52428997628223,0.16757217516616232
105.99553057723335,189.5751179842431,0.6054181521560702
106.99548841286763,189.62580757852078,0.9911850940405723
107.9954462485019,189.67635924326504,1.324788415686551
